19~20,10~10,Other-service
19~20,10~10,Other-service
19~20,10~10,Other-service
19~20,10~10,Other-service
19~20,10~10,Sales
19~20,10~10,Sales
20~20,10~10,Tech-support
20~20,10~10,Adm-clerical
20~20,10~10,Sales
20~20,10~10,Adm-clerical
20~20,10~10,Handlers-cleaners
20~20,10~10,Sales
20~20,10~10,Sales
20~20,10~10,Machine-op-inspct
20~20,10~10,Other-service
20~20,10~10,Sales
20~20,10~10,Prof-specialty
20~20,10~10,Other-service
20~20,10~10,Other-service
20~20,10~10,Sales
20~20,10~10,Sales
20~20,10~10,Other-service
20~20,10~10,Other-service
20~20,10~10,Adm-clerical
20~20,10~10,Machine-op-inspct
20~20,10~10,Other-service
20~20,10~10,Adm-clerical
20~20,10~10,Farming-fishing
20~20,10~10,Handlers-cleaners
20~20,10~10,Sales
20~20,10~10,Handlers-cleaners
20~20,10~10,Handlers-cleaners
20~20,10~10,Machine-op-inspct
20~20,10~10,Tech-support
20~20,10~10,Other-service
20~20,10~10,Other-service
20~20,10~10,Other-service
20~20,10~10,Sales
20~20,10~10,Prof-specialty
20~20,10~10,Prof-specialty
20~20,10~10,Transport-moving
20~20,10~10,Sales
20~20,10~10,Farming-fishing
20~20,10~10,Other-service
20~20,10~10,Other-service
20~20,10~10,Adm-clerical
20~20,10~10,Adm-clerical
20~20,10~10,Other-service
20~20,10~10,Transport-moving
20~20,10~10,Transport-moving
20~20,10~10,Other-service
20~20,10~10,Adm-clerical
20~20,10~10,Exec-managerial
20~20,10~10,Other-service
20~20,10~10,Adm-clerical
20~20,10~10,Adm-clerical
20~20,10~10,Craft-repair
20~20,10~10,Exec-managerial
20~20,10~10,Sales
20~20,10~10,Other-service
20~20,10~10,Other-service
20~20,10~10,Adm-clerical
20~20,10~10,Adm-clerical
20~20,10~10,Handlers-cleaners
20~20,10~10,Prof-specialty
20~20,10~10,Other-service
20~20,10~10,Exec-managerial
20~20,10~10,Other-service
20~20,10~10,Craft-repair
20~20,10~10,Sales
20~20,10~10,Handlers-cleaners
20~20,10~10,Adm-clerical
20~20,10~10,Tech-support
20~20,10~10,Adm-clerical
20~20,10~10,Sales
20~20,10~10,Other-service
20~20,10~10,Adm-clerical
20~20,10~10,Sales
20~20,10~10,Adm-clerical
20~20,10~10,Handlers-cleaners
20~20,10~10,Prof-specialty
20~20,10~10,Sales
20~20,10~10,Sales
20~20,10~10,Other-service
20~20,10~10,Prof-specialty
20~20,10~10,Adm-clerical
20~20,10~10,Adm-clerical
20~20,10~10,Other-service
20~20,10~10,Adm-clerical
20~20,10~10,Adm-clerical
20~20,10~10,Sales
20~20,10~10,Prof-specialty
20~20,10~10,Adm-clerical
20~20,10~10,Adm-clerical
20~20,10~10,Adm-clerical
20~20,10~10,Other-service
20~20,10~10,Sales
20~20,10~10,Sales
20~20,10~10,Priv-house-serv
20~20,10~10,Other-service
20~20,10~10,Sales
20~20,10~10,Farming-fishing
20~20,10~10,Sales
20~20,10~10,Adm-clerical
20~20,10~10,Sales
20~20,10~10,Handlers-cleaners
20~20,10~10,Prof-specialty
20~20,10~10,Other-service
20~20,10~10,Adm-clerical
20~20,10~10,Other-service
20~20,10~10,Other-service
20~20,10~10,Handlers-cleaners
20~20,10~10,Other-service
20~20,10~10,Machine-op-inspct
20~20,10~10,Sales
20~20,10~10,Sales
20~20,10~10,Adm-clerical
20~20,10~10,Prof-specialty
20~20,10~10,Other-service
20~20,10~10,Other-service
20~20,10~10,Protective-serv
20~20,10~10,Sales
20~20,10~10,Sales
20~20,10~10,Sales
20~20,10~10,Craft-repair
20~20,10~10,Adm-clerical
20~20,10~10,Adm-clerical
20~20,10~10,Other-service
20~20,10~10,Other-service
20~20,10~10,Sales
20~20,10~10,Other-service
20~20,10~10,Prof-specialty
20~20,10~10,Sales
20~20,10~10,Adm-clerical
20~20,10~10,Adm-clerical
20~20,10~10,Farming-fishing
20~20,10~10,Machine-op-inspct
20~20,10~10,Other-service
20~20,10~10,Sales
20~20,10~10,Other-service
20~20,10~10,Other-service
20~20,10~10,Tech-support
20~20,10~10,Other-service
20~20,10~10,Prof-specialty
20~20,10~10,Farming-fishing
20~20,10~10,Other-service
20~20,10~10,Other-service
20~20,10~10,Sales
20~20,10~10,Sales
20~20,10~10,Other-service
20~20,10~10,Prof-specialty
20~20,10~10,Other-service
20~20,10~10,Tech-support
20~20,10~10,Craft-repair
20~20,10~10,Adm-clerical
20~20,10~10,Tech-support
20~20,10~10,Sales
20~20,10~10,Craft-repair
20~20,10~10,Transport-moving
20~20,10~10,Exec-managerial
20~20,10~10,Other-service
20~20,10~10,Adm-clerical
20~20,10~10,Adm-clerical
20~20,10~10,Adm-clerical
20~20,10~10,Prof-specialty
20~20,10~10,Other-service
20~20,10~10,Adm-clerical
20~20,10~10,Other-service
20~20,10~10,Other-service
20~20,10~10,Adm-clerical
20~20,10~10,Handlers-cleaners
20~20,10~10,Craft-repair
20~20,10~10,Other-service
20~20,10~10,Adm-clerical
20~20,10~10,Other-service
20~20,10~10,Other-service
20~20,10~10,Adm-clerical
20~20,10~10,Adm-clerical
20~20,10~10,Sales
20~20,10~10,Protective-serv
20~20,10~10,Sales
20~20,10~10,Adm-clerical
20~20,10~10,Craft-repair
20~20,10~10,Adm-clerical
20~20,10~10,Prof-specialty
20~20,10~10,Farming-fishing
20~20,10~10,Adm-clerical
20~20,10~10,Adm-clerical
20~20,10~10,Sales
20~20,10~10,Craft-repair
20~20,10~10,Exec-managerial
20~20,10~10,Handlers-cleaners
20~20,10~10,Other-service
20~20,10~10,Other-service
20~20,10~10,Other-service
20~20,10~10,Other-service
20~20,10~10,Sales
20~20,10~10,Adm-clerical
20~20,10~10,Handlers-cleaners
20~20,10~10,Farming-fishing
20~20,10~10,Prof-specialty
20~20,10~10,Handlers-cleaners
20~20,10~10,Other-service
20~20,10~10,Other-service
20~20,10~10,Handlers-cleaners
20~20,10~10,Adm-clerical
20~20,10~10,Handlers-cleaners
20~20,10~10,Adm-clerical
20~20,10~10,Farming-fishing
20~20,10~10,Adm-clerical
20~20,10~10,Other-service
20~20,10~10,Protective-serv
20~20,10~10,Adm-clerical
20~20,10~10,Sales
20~20,10~10,Sales
20~20,10~10,Tech-support
20~20,10~10,Sales
20~20,10~10,Sales
20~20,10~10,Sales
20~20,10~10,Craft-repair
20~20,10~10,Handlers-cleaners
20~20,10~10,Adm-clerical
20~20,10~10,Prof-specialty
20~20,10~10,Adm-clerical
20~20,10~10,Sales
20~20,10~10,Sales
20~20,10~10,Protective-serv
20~20,10~10,Other-service
20~20,10~10,Prof-specialty
20~20,10~10,Adm-clerical
20~20,10~10,Sales
20~20,10~10,Handlers-cleaners
20~20,10~10,Handlers-cleaners
20~20,10~10,Craft-repair
20~20,10~10,Adm-clerical
20~20,10~10,Adm-clerical
20~20,10~10,Adm-clerical
20~20,10~10,Sales
20~20,10~10,Sales
20~20,10~10,Handlers-cleaners
20~20,10~10,Other-service
20~20,10~10,Craft-repair
20~20,10~10,Tech-support
20~20,10~10,Machine-op-inspct
20~20,10~10,Other-service
20~20,10~10,Adm-clerical
20~20,10~10,Farming-fishing
20~20,10~10,Other-service
20~20,10~10,Other-service
20~20,10~10,Adm-clerical
20~20,10~10,Exec-managerial
20~20,10~10,Other-service
20~20,10~10,Other-service
20~20,10~10,Exec-managerial
20~20,10~10,Exec-managerial
20~20,10~10,Adm-clerical
20~20,10~10,Handlers-cleaners
20~20,10~10,Handlers-cleaners
20~20,10~10,Sales
20~20,10~10,Prof-specialty
20~20,10~10,Tech-support
20~20,10~10,Handlers-cleaners
20~20,10~10,Sales
20~20,10~10,Farming-fishing
20~20,10~10,Adm-clerical
20~20,10~10,Prof-specialty
20~20,10~10,Tech-support
20~20,10~10,Sales
20~20,10~10,Other-service
20~20,10~10,Other-service
20~20,10~10,Sales
20~20,10~10,Prof-specialty
20~20,10~10,Adm-clerical
20~20,10~10,Sales
20~20,10~10,Transport-moving
20~20,10~10,Prof-specialty
20~20,10~10,Handlers-cleaners
20~20,10~10,Sales
20~20,10~10,Adm-clerical
20~20,10~10,Other-service
20~20,10~10,Machine-op-inspct
20~20,10~10,Adm-clerical
20~20,10~10,Machine-op-inspct
20~20,10~10,Adm-clerical
20~20,10~10,Other-service
20~20,10~10,Other-service
20~20,10~10,Adm-clerical
20~20,10~10,Other-service
20~20,10~10,Prof-specialty
20~20,10~10,Exec-managerial
20~20,10~10,Craft-repair
20~20,10~10,Protective-serv
20~20,10~10,Handlers-cleaners
20~20,10~10,Adm-clerical
20~20,10~10,Exec-managerial
20~20,10~10,Handlers-cleaners
20~20,10~10,Adm-clerical
20~20,10~10,Handlers-cleaners
20~20,10~10,Handlers-cleaners
20~20,10~10,Sales
20~20,10~10,Sales
20~20,10~10,Transport-moving
20~20,10~10,Sales
20~20,10~10,Handlers-cleaners
20~20,10~10,Other-service
20~20,10~10,Machine-op-inspct
20~20,10~10,Craft-repair
20~20,10~10,Adm-clerical
20~20,10~10,Adm-clerical
20~20,10~10,Adm-clerical
20~20,10~10,Other-service
20~20,10~10,Other-service
20~20,10~10,Prof-specialty
20~20,10~10,Transport-moving
20~20,10~10,Other-service
20~20,10~10,Other-service
20~20,10~10,Tech-support
20~20,10~10,Machine-op-inspct
20~20,10~10,Other-service
20~20,10~10,Adm-clerical
20~20,10~10,Farming-fishing
20~20,10~10,Other-service
20~20,10~10,Handlers-cleaners
20~20,10~10,Other-service
20~20,10~10,Prof-specialty
20~20,10~10,Transport-moving
20~20,10~10,Sales
20~20,10~10,Adm-clerical
20~20,10~10,Protective-serv
20~20,10~10,Other-service
20~21,10~10,Sales
20~21,10~10,Other-service
20~21,10~10,Adm-clerical
20~21,10~10,Adm-clerical
20~21,10~10,Sales
20~21,10~10,Machine-op-inspct
20~21,10~10,Other-service
20~21,10~10,Sales
20~21,10~10,Other-service
20~21,10~10,Sales
20~21,10~10,Handlers-cleaners
20~21,10~10,Handlers-cleaners
20~21,10~10,Other-service
20~21,10~10,Exec-managerial
20~21,10~10,Adm-clerical
21~21,10~10,Farming-fishing
21~21,10~10,Other-service
21~21,10~10,Other-service
21~21,10~10,Other-service
21~21,10~10,Other-service
21~21,10~10,Other-service
21~21,10~10,Sales
21~21,10~10,Tech-support
21~21,10~10,Other-service
21~21,10~10,Prof-specialty
21~21,10~10,Other-service
21~21,10~10,Adm-clerical
21~21,10~10,Other-service
21~21,10~10,Other-service
21~21,10~10,Adm-clerical
21~21,10~10,Other-service
21~21,10~10,Craft-repair
21~21,10~10,Other-service
21~21,10~10,Craft-repair
21~21,10~10,Prof-specialty
21~21,10~10,Other-service
21~21,10~10,Other-service
21~21,10~10,Sales
21~21,10~10,Adm-clerical
21~21,10~10,Adm-clerical
21~21,10~10,Craft-repair
21~21,10~10,Handlers-cleaners
21~21,10~10,Other-service
21~21,10~10,Sales
21~21,10~10,Sales
21~21,10~10,Tech-support
21~21,10~10,Prof-specialty
21~21,10~10,Adm-clerical
21~21,10~10,Other-service
21~21,10~10,Prof-specialty
21~21,10~10,Other-service
21~21,10~10,Adm-clerical
21~21,10~10,Machine-op-inspct
21~21,10~10,Sales
21~21,10~10,Adm-clerical
21~21,10~10,Other-service
21~21,10~10,Sales
21~21,10~10,Other-service
21~21,10~10,Adm-clerical
21~21,10~10,Exec-managerial
21~21,10~10,Adm-clerical
21~21,10~10,Handlers-cleaners
21~21,10~10,Prof-specialty
21~21,10~10,Other-service
21~21,10~10,Other-service
21~21,10~10,Adm-clerical
21~21,10~10,Other-service
21~21,10~10,Exec-managerial
21~21,10~10,Other-service
21~21,10~10,Adm-clerical
21~21,10~10,Adm-clerical
21~21,10~10,Other-service
21~21,10~10,Other-service
21~21,10~10,Other-service
21~21,10~10,Other-service
21~21,10~10,Adm-clerical
21~21,10~10,Sales
21~21,10~10,Other-service
21~21,10~10,Exec-managerial
21~21,10~10,Adm-clerical
21~21,10~10,Adm-clerical
21~21,10~10,Other-service
21~21,10~10,Sales
21~21,10~10,Handlers-cleaners
21~21,10~10,Adm-clerical
21~21,10~10,Adm-clerical
21~21,10~10,Prof-specialty
21~21,10~10,Other-service
21~21,10~10,Tech-support
21~21,10~10,Craft-repair
21~21,10~10,Handlers-cleaners
21~21,10~10,Transport-moving
21~21,10~10,Other-service
21~21,10~10,Sales
21~21,10~10,Transport-moving
21~21,10~10,Sales
21~21,10~10,Sales
21~21,10~10,Exec-managerial
21~21,10~10,Priv-house-serv
21~21,10~10,Prof-specialty
21~21,10~10,Adm-clerical
21~21,10~10,Sales
21~21,10~10,Tech-support
21~21,10~10,Adm-clerical
21~21,10~10,Other-service
21~21,10~10,Transport-moving
21~21,10~10,Transport-moving
21~21,10~10,Other-service
21~21,10~10,Adm-clerical
21~21,10~10,Tech-support
21~21,10~10,Protective-serv
21~21,10~10,Farming-fishing
21~21,10~10,Other-service
21~21,10~10,Other-service
21~21,10~10,Craft-repair
21~21,10~10,Prof-specialty
21~21,10~10,Sales
21~21,10~10,Adm-clerical
21~21,10~10,Prof-specialty
21~21,10~10,Adm-clerical
21~21,10~10,Other-service
21~21,10~10,Other-service
21~21,10~10,Sales
21~21,10~10,Adm-clerical
21~21,10~10,Adm-clerical
21~21,10~10,Other-service
21~21,10~10,Machine-op-inspct
21~21,10~10,Other-service
21~21,10~10,Exec-managerial
21~21,10~10,Machine-op-inspct
21~21,10~10,Adm-clerical
21~21,10~10,Other-service
21~21,10~10,Sales
21~21,10~10,Sales
21~21,10~10,Adm-clerical
21~21,10~10,Craft-repair
21~21,10~10,Sales
21~21,10~10,Tech-support
21~21,10~10,Other-service
21~21,10~10,Machine-op-inspct
21~21,10~10,Machine-op-inspct
21~21,10~10,Handlers-cleaners
21~21,10~10,Protective-serv
21~21,10~10,Exec-managerial
21~21,10~10,Adm-clerical
21~21,10~10,Craft-repair
21~21,10~10,Prof-specialty
21~21,10~10,Prof-specialty
21~21,10~10,Adm-clerical
21~21,10~10,Sales
21~21,10~10,Sales
21~21,10~10,Adm-clerical
21~21,10~10,Craft-repair
21~21,10~10,Other-service
21~21,10~10,Prof-specialty
21~21,10~10,Handlers-cleaners
21~21,10~10,Other-service
21~21,10~10,Adm-clerical
21~21,10~10,Sales
21~21,10~10,Sales
21~21,10~10,Handlers-cleaners
21~21,10~10,Prof-specialty
21~21,10~10,Prof-specialty
21~21,10~10,Adm-clerical
21~21,10~10,Adm-clerical
21~21,10~10,Adm-clerical
21~21,10~10,Other-service
21~21,10~10,Other-service
21~21,10~10,Sales
21~21,10~10,Sales
21~21,10~10,Other-service
21~21,10~10,Handlers-cleaners
21~21,10~10,Sales
21~21,10~10,Exec-managerial
21~21,10~10,Adm-clerical
21~21,10~10,Sales
21~21,10~10,Prof-specialty
21~21,10~10,Exec-managerial
21~21,10~10,Sales
21~21,10~10,Other-service
21~21,10~10,Adm-clerical
21~21,10~10,Adm-clerical
21~21,10~10,Adm-clerical
21~21,10~10,Sales
21~21,10~10,Sales
21~21,10~10,Handlers-cleaners
21~21,10~10,Other-service
21~21,10~10,Adm-clerical
21~21,10~10,Other-service
21~21,10~10,Adm-clerical
21~21,10~10,Adm-clerical
21~21,10~10,Protective-serv
21~21,10~10,Sales
21~21,10~10,Sales
21~21,10~10,Adm-clerical
21~21,10~10,Tech-support
21~21,10~10,Sales
21~21,10~10,Other-service
21~21,10~10,Other-service
21~21,10~10,Adm-clerical
21~21,10~10,Sales
21~21,10~10,Prof-specialty
21~21,10~10,Craft-repair
21~21,10~10,Other-service
21~21,10~10,Adm-clerical
21~21,10~10,Prof-specialty
21~21,10~10,Other-service
21~21,10~10,Prof-specialty
21~21,10~10,Handlers-cleaners
21~21,10~10,Prof-specialty
21~21,10~10,Exec-managerial
21~21,10~10,Other-service
21~21,10~10,Sales
21~21,10~10,Adm-clerical
21~21,10~10,Sales
21~21,10~10,Prof-specialty
21~21,10~10,Other-service
21~21,10~10,Adm-clerical
21~21,10~10,Other-service
21~21,10~10,Sales
21~21,10~10,Sales
21~21,10~10,Sales
21~21,10~10,Adm-clerical
21~21,10~10,Transport-moving
21~21,10~10,Sales
21~21,10~10,Handlers-cleaners
21~21,10~10,Other-service
21~21,10~10,Sales
21~21,10~10,Adm-clerical
21~21,10~10,Sales
21~21,10~10,Craft-repair
21~21,10~10,Sales
21~21,10~10,Other-service
21~21,10~10,Adm-clerical
21~21,10~10,Other-service
21~21,10~10,Farming-fishing
21~21,10~10,Other-service
21~21,10~10,Craft-repair
21~21,10~10,Machine-op-inspct
21~21,10~10,Sales
21~21,10~10,Sales
21~21,10~10,Sales
21~21,10~10,Craft-repair
21~21,10~10,Tech-support
21~21,10~10,Adm-clerical
21~21,10~10,Prof-specialty
21~21,10~10,Sales
21~21,10~10,Adm-clerical
21~21,10~10,Other-service
21~21,10~10,Handlers-cleaners
21~21,10~10,Adm-clerical
21~21,10~10,Adm-clerical
21~21,10~10,Sales
21~21,10~10,Sales
21~21,10~10,Sales
21~21,10~10,Sales
21~21,10~10,Adm-clerical
21~21,10~10,Adm-clerical
21~21,10~10,Adm-clerical
21~21,10~10,Prof-specialty
21~21,10~10,Other-service
21~21,10~10,Other-service
21~21,10~10,Sales
21~21,10~10,Other-service
21~21,10~10,Sales
21~21,10~10,Other-service
21~21,10~10,Adm-clerical
21~21,10~10,Adm-clerical
21~21,10~10,Adm-clerical
21~21,10~10,Other-service
21~21,10~10,Other-service
21~21,10~10,Exec-managerial
21~21,10~10,Sales
21~21,10~10,Sales
21~21,10~10,Adm-clerical
21~21,10~10,Other-service
21~21,10~10,Sales
21~21,10~10,Exec-managerial
21~21,10~10,Tech-support
21~21,10~10,Sales
21~21,10~10,Adm-clerical
21~21,10~10,Sales
21~21,10~10,Sales
21~21,10~10,Adm-clerical
21~21,10~10,Other-service
21~21,10~10,Exec-managerial
21~21,10~10,Adm-clerical
21~21,10~10,Tech-support
21~21,10~10,Adm-clerical
21~21,10~10,Sales
21~21,10~10,Sales
21~21,10~10,Handlers-cleaners
21~21,10~10,Other-service
21~21,10~10,Other-service
21~21,10~10,Adm-clerical
21~22,10~10,Other-service
21~22,10~10,Adm-clerical
21~22,10~10,Tech-support
21~22,10~10,Sales
21~22,10~10,Craft-repair
21~22,10~10,Tech-support
21~22,10~10,Sales
21~22,10~10,Adm-clerical
21~22,10~10,Sales
21~22,10~10,Sales
21~22,10~10,Tech-support
21~22,10~10,Other-service
21~22,10~10,Other-service
21~22,10~10,Sales
21~22,10~10,Protective-serv
19~21,11~11,Adm-clerical
19~21,11~11,Other-service
19~21,11~11,Prof-specialty
19~21,11~11,Adm-clerical
19~21,11~11,Other-service
19~21,11~11,Farming-fishing
19~21,11~11,Other-service
19~21,11~11,Adm-clerical
19~21,11~11,Machine-op-inspct
19~21,11~11,Farming-fishing
19~21,11~11,Sales
19~21,11~11,Tech-support
19~21,11~11,Other-service
19~21,11~11,Machine-op-inspct
21~22,10~11,Adm-clerical
21~22,10~11,Transport-moving
21~22,10~11,Adm-clerical
21~22,10~11,Exec-managerial
21~22,10~11,Craft-repair
21~22,10~11,Farming-fishing
21~22,10~11,Tech-support
21~22,10~11,Other-service
21~22,10~11,Handlers-cleaners
21~22,10~11,Sales
21~22,10~11,Sales
21~22,10~11,Other-service
21~22,10~11,Adm-clerical
21~22,10~11,Sales
21~22,10~11,Craft-repair
22~22,10~10,Transport-moving
22~22,10~10,Handlers-cleaners
22~22,10~10,Prof-specialty
22~22,10~10,Adm-clerical
22~22,10~10,Other-service
22~22,10~10,Adm-clerical
22~22,10~10,Exec-managerial
22~22,10~10,Prof-specialty
22~22,10~10,Protective-serv
22~22,10~10,Machine-op-inspct
22~22,10~10,Other-service
22~22,10~10,Machine-op-inspct
22~22,10~10,Adm-clerical
22~22,10~10,Adm-clerical
22~22,10~10,Adm-clerical
22~22,10~10,Tech-support
22~22,10~10,Other-service
22~22,10~10,Other-service
22~22,10~10,Other-service
22~22,10~10,Adm-clerical
22~22,10~10,Exec-managerial
22~22,10~10,Protective-serv
22~22,10~10,Adm-clerical
22~22,10~10,Tech-support
22~22,10~10,Other-service
22~22,10~10,Sales
22~22,10~10,Craft-repair
22~22,10~10,Other-service
22~22,10~10,Other-service
22~22,10~10,Handlers-cleaners
19~21,11~12,Exec-managerial
19~21,11~12,Other-service
19~21,11~12,Adm-clerical
19~21,11~12,Other-service
19~21,11~12,Adm-clerical
19~21,11~12,Sales
19~21,11~12,Transport-moving
19~21,11~12,Sales
19~21,11~12,Other-service
19~21,11~12,Prof-specialty
19~21,11~12,Other-service
19~21,11~12,Craft-repair
19~21,11~12,Adm-clerical
19~21,11~12,Craft-repair
21~21,11~11,Exec-managerial
21~21,11~11,Other-service
21~21,11~11,Protective-serv
21~21,11~11,Other-service
21~21,11~11,Craft-repair
21~21,11~11,Machine-op-inspct
21~21,11~11,Adm-clerical
21~21,11~11,Adm-clerical
21~21,11~11,Adm-clerical
21~21,11~11,Farming-fishing
21~21,11~11,Craft-repair
21~21,11~11,Other-service
21~21,11~11,Adm-clerical
21~21,11~11,Farming-fishing
21~21,11~11,Farming-fishing
18~21,12~14,Prof-specialty
18~21,12~14,Prof-specialty
18~21,12~14,Exec-managerial
18~21,12~14,Sales
18~21,12~14,Exec-managerial
18~21,12~14,Other-service
18~21,12~14,Adm-clerical
18~21,12~14,Adm-clerical
18~21,12~14,Adm-clerical
18~21,12~14,Other-service
18~21,12~14,Prof-specialty
18~21,12~14,Sales
18~21,12~14,Other-service
18~21,12~14,Adm-clerical
18~21,12~14,Adm-clerical
21~21,12~14,Other-service
21~21,12~14,Tech-support
21~21,12~14,Adm-clerical
21~21,12~14,Other-service
21~21,12~14,Handlers-cleaners
21~21,12~14,Sales
21~21,12~14,Other-service
21~21,12~14,Other-service
21~21,12~14,Handlers-cleaners
21~21,12~14,Other-service
21~21,12~14,Sales
21~21,12~14,Other-service
21~21,12~14,Prof-specialty
21~21,12~14,Adm-clerical
21~21,12~14,Transport-moving
22~22,10~10,Sales
22~22,10~10,Sales
22~22,10~10,Sales
22~22,10~10,Other-service
22~22,10~10,Sales
22~22,10~10,Other-service
22~22,10~10,Prof-specialty
22~22,10~10,Adm-clerical
22~22,10~10,Transport-moving
22~22,10~10,Adm-clerical
22~22,10~10,Transport-moving
22~22,10~10,Adm-clerical
22~22,10~10,Machine-op-inspct
22~22,10~10,Adm-clerical
22~22,10~10,Adm-clerical
22~22,10~10,Farming-fishing
22~22,10~10,Farming-fishing
22~22,10~10,Sales
22~22,10~10,Adm-clerical
22~22,10~10,Other-service
22~22,10~10,Transport-moving
22~22,10~10,Tech-support
22~22,10~10,Adm-clerical
22~22,10~10,Handlers-cleaners
22~22,10~10,Adm-clerical
22~22,10~10,Craft-repair
22~22,10~10,Adm-clerical
22~22,10~10,Adm-clerical
22~22,10~10,Sales
22~22,10~10,Tech-support
22~22,10~10,Adm-clerical
22~22,10~10,Craft-repair
22~22,10~10,Sales
22~22,10~10,Sales
22~22,10~10,Prof-specialty
22~22,10~10,Adm-clerical
22~22,10~10,Transport-moving
22~22,10~10,Sales
22~22,10~10,Other-service
22~22,10~10,Transport-moving
22~22,10~10,Other-service
22~22,10~10,Handlers-cleaners
22~22,10~10,Sales
22~22,10~10,Other-service
22~22,10~10,Other-service
22~22,10~10,Adm-clerical
22~22,10~10,Sales
22~22,10~10,Sales
22~22,10~10,Adm-clerical
22~22,10~10,Adm-clerical
22~22,10~10,Adm-clerical
22~22,10~10,Adm-clerical
22~22,10~10,Adm-clerical
22~22,10~10,Adm-clerical
22~22,10~10,Other-service
22~22,10~10,Handlers-cleaners
22~22,10~10,Adm-clerical
22~22,10~10,Exec-managerial
22~22,10~10,Adm-clerical
22~22,10~10,Other-service
22~22,10~10,Adm-clerical
22~22,10~10,Adm-clerical
22~22,10~10,Adm-clerical
22~22,10~10,Exec-managerial
22~22,10~10,Craft-repair
22~22,10~10,Sales
22~22,10~10,Sales
22~22,10~10,Protective-serv
22~22,10~10,Prof-specialty
22~22,10~10,Craft-repair
22~22,10~10,Handlers-cleaners
22~22,10~10,Other-service
22~22,10~10,Sales
22~22,10~10,Other-service
22~22,10~10,Tech-support
22~22,10~10,Sales
22~22,10~10,Tech-support
22~22,10~10,Tech-support
22~22,10~10,Adm-clerical
22~22,10~10,Prof-specialty
22~22,10~10,Prof-specialty
22~22,10~10,Sales
22~22,10~10,Other-service
22~22,10~10,Adm-clerical
22~22,10~10,Other-service
22~22,10~10,Other-service
22~22,10~10,Sales
22~22,10~10,Adm-clerical
22~22,10~10,Sales
22~22,10~10,Sales
22~22,10~10,Prof-specialty
22~22,10~10,Farming-fishing
22~22,10~10,Prof-specialty
22~22,10~10,Sales
22~22,10~10,Transport-moving
22~22,10~10,Adm-clerical
22~22,10~10,Adm-clerical
22~22,10~10,Adm-clerical
22~22,10~10,Adm-clerical
22~22,10~10,Other-service
22~22,10~10,Sales
22~22,10~10,Sales
22~22,10~10,Tech-support
22~22,10~10,Sales
22~22,10~10,Exec-managerial
22~22,10~10,Sales
22~22,10~10,Adm-clerical
22~22,10~10,Adm-clerical
22~22,10~10,Sales
22~22,10~10,Sales
22~22,10~10,Prof-specialty
22~22,10~10,Craft-repair
22~22,10~10,Transport-moving
22~22,10~10,Adm-clerical
22~22,10~10,Sales
22~22,10~10,Sales
22~22,10~10,Adm-clerical
22~22,10~10,Handlers-cleaners
22~22,10~10,Protective-serv
22~22,10~10,Sales
22~22,10~10,Other-service
22~22,10~10,Craft-repair
22~22,10~10,Prof-specialty
22~22,10~10,Handlers-cleaners
22~22,10~10,Sales
22~22,10~10,Adm-clerical
22~22,10~10,Other-service
22~22,10~10,Machine-op-inspct
22~22,10~10,Other-service
22~22,10~10,Craft-repair
22~22,10~10,Other-service
22~22,10~10,Prof-specialty
22~22,10~10,Craft-repair
22~22,10~10,Adm-clerical
22~22,10~10,Machine-op-inspct
22~22,10~10,Handlers-cleaners
22~22,10~10,Craft-repair
22~22,10~10,Craft-repair
22~22,10~10,Prof-specialty
22~22,10~10,Other-service
22~22,10~10,Sales
22~22,10~10,Sales
22~22,10~10,Adm-clerical
22~22,10~10,Sales
22~22,10~10,Adm-clerical
22~22,10~10,Other-service
22~22,10~10,Adm-clerical
22~22,10~10,Machine-op-inspct
22~22,10~10,Other-service
22~22,10~10,Craft-repair
22~22,10~10,Handlers-cleaners
22~22,10~10,Other-service
22~22,10~10,Adm-clerical
22~22,10~10,Tech-support
22~22,10~10,Adm-clerical
22~22,10~10,Exec-managerial
22~22,10~10,Other-service
22~22,10~10,Craft-repair
22~22,10~10,Exec-managerial
22~22,10~10,Exec-managerial
22~22,10~10,Tech-support
22~22,10~10,Sales
22~22,10~10,Prof-specialty
22~22,10~10,Craft-repair
22~22,10~10,Handlers-cleaners
22~22,10~10,Adm-clerical
22~22,10~10,Tech-support
22~22,10~10,Handlers-cleaners
22~22,10~10,Prof-specialty
22~22,10~10,Adm-clerical
22~22,10~10,Sales
22~22,10~10,Sales
22~22,10~10,Craft-repair
22~22,10~10,Machine-op-inspct
22~22,10~10,Tech-support
22~22,10~10,Tech-support
22~22,10~10,Sales
22~22,10~10,Other-service
22~22,10~10,Adm-clerical
22~22,10~10,Adm-clerical
22~22,10~10,Transport-moving
22~22,10~10,Other-service
22~22,10~10,Adm-clerical
22~22,10~10,Craft-repair
22~22,10~10,Other-service
22~22,10~10,Prof-specialty
22~22,10~10,Craft-repair
22~22,10~10,Other-service
22~22,10~10,Transport-moving
22~22,10~10,Protective-serv
22~22,10~10,Transport-moving
22~22,10~10,Adm-clerical
22~22,10~10,Other-service
22~22,10~10,Sales
22~22,10~10,Transport-moving
22~22,10~10,Sales
22~22,10~10,Sales
22~22,10~10,Adm-clerical
22~22,10~10,Sales
22~22,10~10,Other-service
22~22,10~10,Sales
22~22,10~10,Transport-moving
